WK_STRT_DATE,CUST_NUM,DSCNT_NUM,MIXNMTCH_DSCNT_NUM,WFC_DGS1_OFR_NUM,PPC_COUP_SCAN_QTY,MIX_COUP_SCAN_QTY,DGS1_COUP_SCAN_QTY
2018-04-01,629,865292,0,0,89,0,0
2018-04-01,629,865292,0,0,89,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,633,865292,0,0,80,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,635,865292,0,0,35,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,636,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,637,865292,0,0,40,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,642,865292,0,0,63,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,644,865292,0,0,18,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,645,865292,0,0,44,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,648,865292,0,0,21,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,649,865292,0,0,55,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,650,865292,0,0,21,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,653,865292,0,0,24,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,656,865292,0,0,34,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,657,865292,0,0,87,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,658,865292,0,0,26,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,659,865292,0,0,14,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,660,865292,0,0,29,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,661,865292,0,0,36,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,662,865292,0,0,17,0,0
2018-04-01,663,865292,0,0,31,0,0
2018-04-01,663,865292,0,0,31,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,665,865292,0,0,77,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,669,865292,0,0,52,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,672,865292,0,0,37,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,674,865292,0,0,17,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,678,865292,0,0,8,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,679,865292,0,0,11,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,681,865292,0,0,47,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,690,865292,0,0,48,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,724,865292,0,0,54,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,726,865292,0,0,40,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,728,865292,0,0,20,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,734,865292,0,0,56,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,737,865292,0,0,81,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,739,865292,0,0,65,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,741,865292,0,0,55,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,744,865292,0,0,45,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,748,865292,0,0,40,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,753,865292,0,0,33,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,760,865292,0,0,47,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,762,865292,0,0,126,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,766,865292,0,0,56,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,767,865292,0,0,65,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,770,865292,0,0,36,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,772,865292,0,0,52,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,774,865292,0,0,48,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,776,865292,0,0,45,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,327,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,329,865293,0,0,71,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,331,865293,0,0,61,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,332,865293,0,0,76,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,333,865293,0,0,27,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,335,865293,0,0,64,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,340,865293,0,0,6,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,341,865293,0,0,4,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,342,865293,0,0,30,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,343,865293,0,0,4,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,348,865293,0,0,69,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,352,865293,0,0,27,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,353,865293,0,0,108,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,356,865293,0,0,57,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,358,865293,0,0,75,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,361,865293,0,0,26,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,373,865293,0,0,51,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,375,865293,0,0,44,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,378,865293,0,0,46,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,381,865293,0,0,24,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,384,865293,0,0,41,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,386,865293,0,0,68,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,391,865293,0,0,58,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,425,865293,0,0,31,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,426,865293,0,0,62,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,434,865293,0,0,46,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,435,865293,0,0,69,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,436,865293,0,0,45,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,437,865293,0,0,44,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,438,865293,0,0,66,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,441,865293,0,0,57,0,0
2018-04-01,447,865293,0,0,24,0,0
2018-04-01,447,865293,0,0,24,0,0
2018-04-01,447,865293,0,0,24,0,0
2018-04-01,447,865293,0,0,24,0,0
2018-04-01,451,865293,0,0,69,0,0
2018-04-01,451,865293,0,0,69,0,0
2018-04-01,451,865293,0,0,69,0,0
2018-04-01,451,865293,0,0,69,0,0
2018-04-01,451,865293,0,0,69,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,466,865293,0,0,48,0,0
2018-04-01,479,865293,0,0,48,0,0
2018-04-01,479,865293,0,0,48,0,0
2018-04-01,479,865293,0,0,48,0,0
2018-04-01,479,865293,0,0,48,0,0
2018-04-01,479,865293,0,0,48,0,0
